Plot,Year,Tree,Browsed,SummerBrowse,New,Height,CAG,DBH,Laser
32,1999,40,,,1,42,,,
32,1999,41,,,1,28,,,
32,1999,42,,,1,21,,,
32,1999,43,,,1,39,,,
32,1999,44,,,1,29,,,
32,1999,45,,,1,45,,,
32,1999,46,,,1,32,,,
32,1999,47,,,1,28,,,
32,1999,48,,,1,34,,,
32,1999,49,,,1,55,,,
32,1999,50,,,1,24,,,
32,1999,51,,,1,36,,,
32,1999,52,,,1,31,,,
32,1999,53,,,1,40,,,
32,1999,54,,,1,38,,,
32,1999,55,,,1,29,,,
32,1999,56,,,1,53,,,
32,1999,57,,,1,33,,,
32,1999,58,,,1,30,,,
32,1999,59,,,1,29,,,
32,1999,60,,,1,30,,,
32,1999,61,,,1,29,,,
32,1999,62,,,1,10,,,
33,1999,1,1,,0,47,,,
33,1999,2,1,,0,44,,,
33,1999,3,1,,0,92,,,
33,1999,4,1,,0,78,,,
33,1999,5,1,,0,82,,,
33,1999,6,1,,0,45,,,
33,1999,7,1,,0,66,,,
33,1999,8,1,,0,50,,,
33,1999,9,1,,0,85,,,
33,1999,10,1,,0,62,,,
33,1999,11,1,,0,70,,,
33,1999,12,1,,0,77,,,
33,1999,13,1,,0,59,,,
33,1999,14,1,,0,58,,,
33,1999,15,1,,0,64,,,
33,1999,16,1,,0,78,,,
33,1999,17,1,,0,73,,,
33,1999,18,1,,0,52,,,
33,1999,19,,,1,41,,,
33,1999,20,,,1,107,,,
33,1999,21,,,1,62,,,
33,1999,22,,,1,97,,,
33,1999,23,,,1,69,,,
33,1999,24,,,1,57,,,
33,1999,25,,,1,39,,,
33,1999,26,,,1,32,,,
33,1999,27,,,1,88,,,
33,1999,28,,,1,21,,,
33,1999,29,,,1,22,,,
33,1999,30,,,1,22,,,
33,1999,31,,,1,17,,,
33,1999,32,,,1,50,,,
34,1999,1,0,,0,71,,,
34,1999,2,0,,0,48,,,
35,1999,1,1,,0,39,,,
35,1999,2,1,,0,33,,,
35,1999,3,1,,0,52,,,
35,1999,4,1,,0,25,,,
35,1999,5,,,1,38,,,
35,1999,6,,,1,17,,,
35,1999,7,,,1,13,,,
35,1999,8,,,1,14,,,
36,1999,1,1,,0,39,,,
36,1999,2,1,,0,64,,,
36,1999,3,0,,0,52,,,
36,1999,4,0,,0,50,,,
37,1999,1,1,,0,30,,,
37,1999,2,1,,0,36,,,
37,1999,3,1,,0,37,,,
37,1999,4,1,,0,28,,,
37,1999,5,1,,0,42,,,
37,1999,6,1,,0,47,,,
37,1999,7,1,,0,57,,,
37,1999,8,1,,0,49,,,
37,1999,9,1,,0,73,,,
37,1999,10,,,1,25,,,
37,1999,11,,,1,28,,,
37,1999,12,,,1,30,,,
37,1999,13,,,1,37,,,
37,1999,14,,,1,52,,,
37,1999,15,,,1,37,,,
37,1999,16,,,1,30,,,
37,1999,17,,,1,38,,,
37,1999,18,,,1,48,,,
38,1999,1,1,,0,49,,,
38,1999,2,1,,0,25,,,
38,1999,3,1,,0,37,,,
38,1999,4,1,,0,41,,,
38,1999,5,1,,0,18,,,
38,1999,6,1,,0,50,,,
38,1999,7,1,,0,60,,,
38,1999,8,1,,0,44,,,
38,1999,9,1,,0,45,,,
38,1999,10,1,,0,71,,,
38,1999,11,1,,0,45,,,
38,1999,12,0,,0,50,,,
38,1999,13,0,,0,47,,,
38,1999,14,0,,0,42,,,
38,1999,15,0,,0,56,,,
38,1999,16,,,1,33,,,
38,1999,17,,,1,29,,,
38,1999,18,,,1,54,,,
38,1999,19,,,1,30,,,
38,1999,20,,,1,38,,,
38,1999,21,,,1,42,,,
38,1999,22,,,1,36,,,
38,1999,23,,,1,11,,,
39,1999,1,1,,0,35,,,
39,1999,2,1,,0,55,,,
39,1999,3,1,,0,40,,,
39,1999,4,1,,0,59,,,
39,1999,5,1,,0,73,,,
39,1999,6,1,,0,62,,,
39,1999,7,0,,0,25,,,
39,1999,8,,,1,25,,,
39,1999,9,,,1,20,,,
40,1999,1,1,,0,15,,,
40,1999,2,1,,0,37,,,
40,1999,3,1,,0,43,,,
40,1999,4,1,,0,50,,,
40,1999,5,1,,0,44,,,
40,1999,6,1,,0,43,,,
40,1999,7,1,,0,39,,,
40,1999,8,1,,0,35,,,
40,1999,9,1,,0,33,,,
40,1999,10,1,,0,29,,,
40,1999,11,1,,0,29,,,
40,1999,12,1,,0,38,,,
40,1999,13,1,,0,27,,,
40,1999,14,1,,0,36,,,
40,1999,15,1,,0,33,,,
40,1999,16,1,,0,30,,,
40,1999,17,1,,0,80,,,
40,1999,18,1,,0,44,,,
40,1999,19,1,,0,79,,,
40,1999,20,0,,0,38,,,
40,1999,21,0,,0,32,,,
40,1999,22,0,,0,41,,,
40,1999,23,0,,0,52,,,
40,1999,24,0,,0,57,,,
40,1999,25,0,,0,74,,,
40,1999,26,0,,0,63,,,
41,1999,1,1,,0,45,,,
41,1999,2,1,,0,30,,,
41,1999,3,1,,0,50,,,
41,1999,4,1,,0,55,,,
41,1999,5,1,,0,45,,,
41,1999,6,1,,0,23,,,
41,1999,7,1,,0,32,,,
41,1999,8,1,,0,50,,,
41,1999,9,1,,0,38,,,
41,1999,10,1,,0,27,,,
41,1999,11,1,,0,36,,,
41,1999,12,1,,0,40,,,
41,1999,13,1,,0,35,,,
41,1999,14,1,,0,42,,,
41,1999,15,1,,0,37,,,
41,1999,16,1,,0,47,,,
41,1999,17,1,,0,15,,,
41,1999,18,1,,0,39,,,
41,1999,19,,,1,23,,,
41,1999,20,,,1,19,,,
41,1999,21,,,1,26,,,
41,1999,22,,,1,31,,,
41,1999,23,,,1,33,,,
42,1999,1,1,,0,88,,,
42,1999,2,1,,0,58,,,
42,1999,3,1,,0,50,,,
42,1999,4,1,,0,37,,,
42,1999,5,1,,0,68,,,
42,1999,6,1,,0,42,,,
42,1999,7,1,,0,63,,,
42,1999,8,1,,0,77,,,
42,1999,9,1,,0,48,,,
42,1999,10,1,,0,46,,,
42,1999,11,1,,0,44,,,
42,1999,12,1,,0,62,,,
42,1999,13,1,,0,33,,,
42,1999,14,1,,0,68,,,
42,1999,15,1,,0,56,,,
42,1999,16,1,,0,65,,,
42,1999,17,1,,0,47,,,
42,1999,18,1,,0,40,,,
42,1999,19,1,,0,56,,,
42,1999,20,1,,0,64,,,
43,1999,1,1,,0,51,,,
43,1999,2,1,,0,50,,,
43,1999,3,1,,0,70,,,
43,1999,4,1,,0,87,,,
43,1999,5,1,,0,64,,,
43,1999,6,1,,0,91,,,
43,1999,7,1,,0,90,,,
43,1999,8,1,,0,38,,,
43,1999,9,1,,0,72,,,
43,1999,10,1,,0,53,,,
43,1999,11,1,,0,46,,,
43,1999,12,1,,0,53,,,
43,1999,13,1,,0,50,,,
43,1999,14,1,,0,112,,,
43,1999,15,1,,0,88,,,
43,1999,16,1,,0,100,,,
43,1999,17,1,,0,64,,,
43,1999,18,1,,0,43,,,
43,1999,19,1,,0,59,,,
43,1999,20,1,,0,62,,,
43,1999,21,1,,0,54,,,
43,1999,22,1,,0,39,,,
43,1999,23,1,,0,48,,,
43,1999,24,1,,0,70,,,
43,1999,25,1,,0,30,,,
43,1999,26,1,,0,53,,,
43,1999,27,1,,0,43,,,
43,1999,28,1,,0,39,,,
43,1999,29,1,,0,61,,,
43,1999,30,1,,0,78,,,
43,1999,31,1,,0,63,,,
43,1999,32,1,,0,72,,,
43,1999,33,1,,0,70,,,
43,1999,34,1,,0,72,,,
43,1999,35,1,,0,76,,,
43,1999,36,1,,0,87,,,
43,1999,37,1,,0,69,,,
43,1999,38,1,,0,60,,,
43,1999,39,1,,0,39,,,
43,1999,40,1,,0,77,,,
43,1999,41,1,,0,73,,,
43,1999,42,1,,0,52,,,
43,1999,43,1,,0,52,,,
43,1999,44,1,,0,87,,,
43,1999,45,1,,0,70,,,
43,1999,46,1,,0,88,,,
43,1999,47,1,,0,73,,,
43,1999,48,1,,0,82,,,
43,1999,49,1,,0,39,,,
43,1999,50,1,,0,74,,,
43,1999,51,1,,0,90,,,
43,1999,52,1,,0,43,,,
43,1999,53,1,,0,60,,,
43,1999,54,1,,0,48,,,
43,1999,55,1,,0,42,,,
43,1999,56,0,,0,30,,,
43,1999,57,0,,0,31,,,
43,1999,58,0,,0,30,,,
43,1999,59,0,,0,54,,,
43,1999,60,0,,0,76,,,
43,1999,61,0,,0,43,,,
43,1999,62,0,,0,51,,,
43,1999,63,,,1,22,,,
43,1999,64,,,1,63,,,
43,1999,65,,,1,33,,,
43,1999,66,,,1,33,,,
43,1999,67,,,1,43,,,
43,1999,68,,,1,37,,,
43,1999,69,,,1,31,,,
43,1999,70,,,1,35,,,
43,1999,71,,,1,37,,,
43,1999,72,,,1,17,,,
43,1999,73,,,1,20,,,
43,1999,74,,,1,16,,,
43,1999,75,,,1,16,,,
43,1999,76,,,1,40,,,
43,1999,77,,,1,59,,,
43,1999,78,,,1,25,,,
44,1999,1,1,,0,28,,,
44,1999,2,1,,0,30,,,
44,1999,3,1,,0,21,,,
44,1999,4,1,,0,32,,,
44,1999,5,1,,0,21,,,
44,1999,6,0,,0,24,,,
44,1999,7,0,,0,18,,,
44,1999,8,0,,0,15,,,
45,1999,1,1,,0,47,,,
45,1999,2,1,,0,27,,,
45,1999,3,1,,0,34,,,
45,1999,4,1,,0,26,,,
45,1999,5,1,,0,31,,,
45,1999,6,1,,0,21,,,
45,1999,7,1,,0,13,,,
45,1999,8,1,,0,19,,,
45,1999,9,1,,0,22,,,
45,1999,10,1,,0,28,,,
45,1999,11,1,,0,23,,,
45,1999,12,1,,0,27,,,
45,1999,13,1,,0,29,,,
45,1999,14,1,,0,31,,,
45,1999,15,1,,0,33,,,
45,1999,16,1,,0,31,,,
45,1999,17,1,,0,28,,,
45,1999,18,1,,0,31,,,
45,1999,19,1,,0,26,,,
45,1999,20,1,,0,32,,,
45,1999,21,1,,0,31,,,
45,1999,22,1,,0,28,,,
45,1999,23,1,,0,25,,,
45,1999,24,1,,0,23,,,
45,1999,25,1,,0,20,,,
45,1999,26,1,,0,42,,,
45,1999,27,1,,0,40,,,
45,1999,28,1,,0,22,,,
45,1999,29,1,,0,17,,,
45,1999,30,1,,0,15,,,
45,1999,31,1,,0,19,,,
45,1999,32,1,,0,29,,,
45,1999,33,1,,0,31,,,
45,1999,34,1,,0,27,,,
45,1999,35,1,,0,30,,,
45,1999,36,1,,0,17,,,
45,1999,37,1,,0,32,,,
45,1999,38,1,,0,28,,,
45,1999,39,1,,0,58,,,
45,1999,40,1,,0,53,,,
45,1999,41,1,,0,56,,,
45,1999,42,1,,0,44,,,
45,1999,43,1,,0,31,,,
45,1999,44,1,,0,39,,,
45,1999,45,1,,0,35,,,
45,1999,46,1,,0,25,,,
45,1999,47,1,,0,24,,,
45,1999,48,1,,0,29,,,
45,1999,49,1,,0,35,,,
45,1999,50,1,,0,34,,,
45,1999,51,1,,0,31,,,
45,1999,52,1,,0,33,,,
45,1999,53,1,,0,24,,,
45,1999,54,1,,0,37,,,
45,1999,55,1,,0,27,,,
45,1999,56,1,,0,33,,,
45,1999,57,1,,0,19,,,
45,1999,58,1,,0,19,,,
45,1999,59,1,,0,39,,,
45,1999,60,1,,0,27,,,
45,1999,61,1,,0,19,,,
45,1999,62,1,,0,16,,,
45,1999,63,1,,0,40,,,
45,1999,64,1,,0,28,,,
45,1999,65,1,,0,34,,,
45,1999,66,0,,0,20,,,
45,1999,67,0,,0,22,,,
45,1999,68,0,,0,24,,,
45,1999,69,0,,0,28,,,
45,1999,70,0,,0,45,,,
45,1999,71,0,,0,29,,,
45,1999,72,0,,0,25,,,
45,1999,73,0,,0,18,,,
45,1999,74,0,,0,11,,,
45,1999,75,,,1,30,,,
45,1999,76,,,1,34,,,
45,1999,77,,,1,30,,,
45,1999,78,,,1,19,,,
45,1999,79,,,1,9,,,
45,1999,80,,,1,27,,,
45,1999,81,,,1,39,,,
45,1999,82,,,1,19,,,
45,1999,83,,,1,19,,,
45,1999,84,,,1,15,,,
45,1999,85,,,1,20,,,
45,1999,86,,,1,21,,,
45,1999,87,,,1,25,,,
45,1999,88,,,1,23,,,
45,1999,89,,,1,11,,,
45,1999,90,,,1,21,,,
45,1999,91,,,1,14,,,
46,1999,1,1,,0,44,,,
46,1999,2,1,,0,37,,,
46,1999,3,1,,0,32,,,
46,1999,4,1,,0,46,,,
46,1999,5,1,,0,49,,,
46,1999,6,1,,0,31,,,
46,1999,7,1,,0,71,,,
46,1999,8,1,,0,68,,,
46,1999,9,1,,0,80,,,
46,1999,10,1,,0,51,,,
46,1999,11,1,,0,45,,,
46,1999,12,1,,0,38,,,
46,1999,13,1,,0,48,,,
46,1999,14,1,,0,39,,,
46,1999,15,1,,0,40,,,
46,1999,16,1,,0,49,,,
46,1999,17,1,,0,55,,,
46,1999,18,1,,0,36,,,
46,1999,19,1,,0,50,,,
46,1999,20,1,,0,33,,,
46,1999,21,1,,0,36,,,
46,1999,22,1,,0,63,,,
46,1999,23,0,,0,38,,,
46,1999,24,0,,0,43,,,
46,1999,25,0,,0,39,,,
46,1999,26,0,,0,34,,,
46,1999,27,0,,0,17,,,
46,1999,28,0,,0,28,,,
46,1999,29,0,,0,11,,,
47,1999,1,1,,0,55,,,
48,1999,0,,,,,,,
49,1999,1,1,,0,24,,,
49,1999,2,1,,0,56,,,
49,1999,3,1,,0,33,,,
49,1999,4,1,,0,25,,,
49,1999,5,1,,0,28,,,
49,1999,6,1,,0,45,,,
49,1999,7,0,,0,46,,,
49,1999,8,,,1,28,,,
49,1999,9,,,1,18,,,
49,1999,10,,,1,16,,,
49,1999,11,,,1,19,,,
49,1999,12,,,1,28,,,
49,1999,13,,,1,33,,,
49,1999,14,,,1,29,,,
49,1999,15,,,1,25,,,
49,1999,16,,,1,42,,,
50,1999,1,1,,0,37,,,
51,1999,1,1,,0,63,,,
51,1999,2,1,,0,39,,,
51,1999,3,1,,0,34,,,
51,1999,4,1,,0,42,,,
51,1999,5,1,,0,67,,,
51,1999,6,1,,0,58,,,
51,1999,7,0,,0,51,,,
51,1999,8,0,,0,40,,,
51,1999,9,,,1,36,,,
51,1999,10,,,1,21,,,
51,1999,11,,,1,14,,,
51,1999,12,,,1,14,,,
51,1999,13,,,1,24,,,
51,1999,14,,,1,32,,,
52,1999,1,1,,0,82,,,
52,1999,2,1,,0,60,,,
52,1999,3,1,,0,53,,,
52,1999,4,1,,0,59,,,
52,1999,5,1,,0,61,,,
52,1999,6,1,,0,105,,,
52,1999,7,1,,0,77,,,
52,1999,8,1,,0,98,,,
52,1999,9,1,,0,45,,,
52,1999,10,1,,0,100,,,
52,1999,11,1,,0,100,,,
52,1999,12,1,,0,65,,,
52,1999,13,1,,0,66,,,
52,1999,14,1,,0,90,,,
52,1999,15,1,,0,90,,,
52,1999,16,1,,0,60,,,
52,1999,17,1,,0,72,,,
52,1999,18,1,,0,132,,,
52,1999,19,1,,0,131,,,
52,1999,20,1,,0,71,,,
52,1999,21,1,,0,76,,,
52,1999,22,1,,0,73,,,
52,1999,23,,,1,43,,,
52,1999,24,,,1,49,,,
52,1999,25,,,1,80,,,
52,1999,26,,,1,86,,,
52,1999,27,,,1,108,,,
52,1999,28,,,1,72,,,
52,1999,29,,,1,53,,,
52,1999,30,,,1,63,,,
52,1999,31,,,1,70,,,
52,1999,32,,,1,105,,,
52,1999,33,,,1,56,,,
53,1999,1,1,,0,49,,,
53,1999,2,1,,0,19,,,
53,1999,3,1,,0,26,,,
53,1999,4,1,,0,15,,,
53,1999,5,1,,0,49,,,
53,1999,6,1,,0,60,,,
53,1999,7,1,,0,21,,,
53,1999,8,1,,0,44,,,
53,1999,9,1,,0,56,,,
53,1999,10,1,,0,43,,,
53,1999,11,1,,0,85,,,
53,1999,12,1,,0,62,,,
53,1999,13,1,,0,58,,,
53,1999,14,1,,0,40,,,
53,1999,15,,,1,27,,,
53,1999,16,,,1,37,,,
53,1999,17,,,1,42,,,
53,1999,18,,,1,37,,,
54,1999,1,1,,0,55,,,
54,1999,2,1,,0,50,,,
54,1999,3,1,,0,66,,,
54,1999,4,1,,0,69,,,
54,1999,5,1,,0,45,,,
54,1999,6,1,,0,34,,,
54,1999,7,1,,0,34,,,
54,1999,8,1,,0,72,,,
54,1999,9,1,,0,68,,,
54,1999,10,1,,0,25,,,
54,1999,11,1,,0,15,,,
54,1999,12,1,,0,48,,,
54,1999,13,1,,0,39,,,
54,1999,14,1,,0,62,,,
54,1999,15,1,,0,40,,,
54,1999,16,1,,0,50,,,
54,1999,17,1,,0,25,,,
54,1999,18,,,1,39,,,
54,1999,19,,,1,59,,,
54,1999,20,,,1,23,,,
54,1999,21,,,1,11,,,
54,1999,22,,,1,69,,,
54,1999,23,,,1,46,,,
54,1999,24,,,1,64,,,
54,1999,25,,,1,33,,,
54,1999,26,,,1,30,,,
54,1999,27,,,1,26,,,
54,1999,28,,,1,79,,,
54,1999,29,,,1,25,,,
54,1999,30,,,1,16,,,
54,1999,31,,,1,52,,,
54,1999,32,,,1,23,,,
54,1999,33,,,1,33,,,
54,1999,34,,,1,34,,,
54,1999,35,,,1,36,,,
54,1999,36,,,1,70,,,
54,1999,37,,,1,32,,,
55,1999,1,1,,0,12,,,
55,1999,2,1,,0,18,,,
55,1999,3,1,,0,22,,,
55,1999,4,,,1,20,,,
55,1999,5,,,1,11,,,
56,1999,1,1,,0,59,,,
56,1999,2,1,,0,87,,,
56,1999,3,1,,0,69,,,
56,1999,4,1,,0,67,,,
56,1999,5,0,,0,40,,,
56,1999,6,0,,0,37,,,
57,1999,0,,,,,,,
58,1999,1,1,,0,36,,,
58,1999,2,1,,0,15,,,
58,1999,3,1,,0,62,,,
58,1999,4,1,,0,27,,,
58,1999,5,0,,0,18,,,
58,1999,6,0,,0,36,,,
58,1999,7,0,,0,41,,,
58,1999,8,0,,0,23,,,
58,1999,9,0,,0,15,,,
58,1999,10,0,,0,23,,,
59,1999,1,1,,0,72,,,
59,1999,2,1,,0,30,,,
59,1999,3,1,,0,28,,,
59,1999,4,,,1,63,,,
59,1999,5,,,1,47,,,
59,1999,6,,,1,29,,,
59,1999,7,,,1,30,,,
60,1999,1,1,,0,52,,,
60,1999,2,1,,0,60,,,
60,1999,3,1,,0,56,,,
60,1999,4,1,,0,20,,,
60,1999,5,1,,0,60,,,
60,1999,6,1,,0,43,,,
60,1999,7,1,,0,33,,,
60,1999,8,1,,0,43,,,
60,1999,9,1,,0,34,,,
60,1999,10,1,,0,40,,,
60,1999,11,0,,0,34,,,
60,1999,12,0,,0,39,,,
60,1999,13,0,,0,25,,,
60,1999,14,0,,0,24,,,
60,1999,15,,,1,40,,,
60,1999,16,,,1,23,,,
61,1999,1,1,,0,65,,,
61,1999,2,1,,0,47,,,
61,1999,3,1,,0,34,,,
61,1999,4,,,1,31,,,
61,1999,5,,,1,32,,,
61,1999,6,,,1,17,,,
62,1999,1,1,,0,78,,,
62,1999,2,1,,0,65,,,
62,1999,3,1,,0,134,,,
62,1999,4,1,,0,73,,,
62,1999,5,1,,0,105,,,
62,1999,6,1,,0,76,,,
62,1999,7,1,,0,94,,,
62,1999,8,1,,0,34,,,
62,1999,9,0,,0,49,,,
62,1999,10,0,,0,90,,,
62,1999,11,0,,0,59,,,
62,1999,12,0,,0,44,,,
63,1999,1,,,1,39,,,
64,1999,1,1,,0,59,,,
64,1999,2,1,,0,56,,,
64,1999,3,1,,0,60,,,
64,1999,4,1,,0,71,,,
64,1999,5,1,,0,105,,,
64,1999,6,0,,0,77,,,
64,1999,7,0,,0,32,,,
64,1999,8,0,,0,23,,,
64,1999,9,0,,0,85,,,
64,1999,10,0,,0,147,,,
65,1999,1,,,1,13,,,
65,1999,2,,,1,25,,,
65,1999,3,,,1,12,,,
65,1999,4,,,1,8,,,
65,1999,5,,,1,15,,,
65,1999,6,,,1,12,,,
66,1999,1,1,,0,52,,,
66,1999,2,1,,0,38,,,
66,1999,3,1,,0,40,,,
66,1999,4,1,,0,46,,,
66,1999,5,1,,0,63,,,
66,1999,6,1,,0,63,,,
66,1999,7,1,,0,26,,,
66,1999,8,0,,0,24,,,
66,1999,9,0,,0,29,,,
66,1999,10,0,,0,34,,,
66,1999,11,0,,0,40,,,
66,1999,12,,,1,23,,,
66,1999,13,,,1,46,,,
66,1999,14,,,1,58,,,
66,1999,15,,,1,22,,,
66,1999,16,,,1,12,,,
66,1999,17,,,1,21,,,
66,1999,18,,,1,4,,,
66,1999,19,,,1,32,,,
66,1999,20,,,1,32,,,
67,1999,1,1,,0,137,,,
67,1999,2,1,,0,124,,,
67,1999,3,1,,0,115,,,
67,1999,4,1,,0,112,,,
67,1999,5,1,,0,97,,,
67,1999,6,1,,0,121,,,
67,1999,7,1,,0,46,,,
67,1999,8,1,,0,75,,,
67,1999,9,1,,0,50,,,
67,1999,10,1,,0,89,,,
67,1999,11,1,,0,61,,,
67,1999,12,1,,0,69,,,
67,1999,13,1,,0,88,,,
67,1999,14,1,,0,92,,,
67,1999,15,1,,0,105,,,
67,1999,16,1,,0,95,,,
67,1999,17,1,,0,75,,,
67,1999,18,1,,0,110,,,
67,1999,19,,,1,76,,,
67,1999,20,,,1,76,,,
67,1999,21,,,1,142,,,
68,1999,1,1,,0,28,,,
68,1999,2,1,,0,32,,,
68,1999,3,1,,0,49,,,
68,1999,4,1,,0,19,,,
68,1999,5,1,,0,52,,,
68,1999,6,1,,0,44,,,
68,1999,7,1,,0,42,,,
68,1999,8,1,,0,37,,,
68,1999,9,1,,0,35,,,
68,1999,10,1,,0,38,,,
68,1999,11,1,,0,38,,,
68,1999,12,1,,0,30,,,
68,1999,13,1,,0,35,,,
68,1999,14,1,,0,35,,,
68,1999,15,1,,0,29,,,
68,1999,16,0,,0,14,,,
68,1999,17,0,,0,16,,,
68,1999,18,0,,0,28,,,
68,1999,19,0,,0,16,,,
68,1999,20,0,,0,13,,,
68,1999,21,0,,0,21,,,
68,1999,22,0,,0,10,,,
68,1999,23,0,,0,24,,,
68,1999,24,0,,0,25,,,
68,1999,25,0,,0,28,,,
68,1999,26,0,,0,39,,,
68,1999,27,0,,0,39,,,
68,1999,28,0,,0,25,,,
68,1999,29,,,1,34,,,
68,1999,30,,,1,13,,,
68,1999,31,,,1,18,,,
68,1999,32,,,1,19,,,
68,1999,33,,,1,32,,,
68,1999,34,,,1,20,,,
68,1999,35,,,1,13,,,
68,1999,36,,,1,27,,,
68,1999,37,,,1,13,,,
68,1999,38,,,1,8,,,
68,1999,39,,,1,12,,,
68,1999,40,,,1,12,,,
68,1999,41,,,1,6,,,
68,1999,42,,,1,27,,,
69,1999,1,1,,0,90,,,
69,1999,2,1,,0,54,,,
69,1999,3,1,,0,53,,,
69,1999,4,1,,0,50,,,
69,1999,5,1,,0,75,,,
69,1999,6,1,,0,108,,,
69,1999,7,,,1,29,,,
69,1999,8,,,1,18,,,
69,1999,9,,,1,41,,,
69,1999,10,,,1,37,,,
69,1999,11,,,1,33,,,
69,1999,12,,,1,30,,,
69,1999,13,,,1,35,,,
69,1999,14,,,1,40,,,
69,1999,15,,,1,47,,,
69,1999,16,,,1,31,,,
69,1999,17,,,1,28,,,
69,1999,18,,,1,42,,,
69,1999,19,,,1,41,,,
69,1999,20,,,1,37,,,
70,1999,1,1,,0,24,,,
70,1999,2,1,,0,53,,,
70,1999,3,,,1,40,,,
71,1999,0,,,,,,,
72,1999,1,1,,0,104,,,
72,1999,2,1,,0,65,,,
72,1999,3,1,,0,103,,,
72,1999,4,1,,0,82,,,
72,1999,5,1,,0,92,,,
72,1999,6,1,,0,68,,,
72,1999,7,1,,0,104,,,
72,1999,8,1,,0,61,,,
72,1999,9,1,,0,100,,,
72,1999,10,1,,0,71,,,
72,1999,11,1,,0,58,,,
72,1999,12,1,,0,61,,,
72,1999,13,1,,0,75,,,
72,1999,14,1,,0,35,,,
72,1999,15,1,,0,93,,,
72,1999,16,1,,0,78,,,
72,1999,17,1,,0,76,,,
72,1999,18,1,,0,67,,,
72,1999,19,1,,0,46,,,
72,1999,20,1,,0,62,,,
72,1999,21,1,,0,78,,,
72,1999,22,1,,0,91,,,
72,1999,23,1,,0,59,,,
72,1999,24,0,,0,29,,,
72,1999,25,0,,0,48,,,
72,1999,26,0,,0,108,,,
72,1999,27,0,,0,64,,,
72,1999,28,,,1,47,,,
72,1999,29,,,1,76,,,
72,1999,30,,,1,46,,,
72,1999,31,,,1,55,,,
73,1999,1,,,1,29,,,
73,1999,2,,,1,26,,,
74,1999,1,1,,0,35,,,
74,1999,2,1,,0,44,,,
74,1999,3,1,,0,30,,,
74,1999,4,1,,0,35,,,
74,1999,5,1,,0,26,,,
74,1999,6,1,,0,26,,,
74,1999,7,1,,0,32,,,
74,1999,8,1,,0,24,,,
74,1999,9,1,,0,27,,,
74,1999,10,1,,0,33,,,
74,1999,11,1,,0,29,,,
74,1999,12,0,,0,19,,,
74,1999,13,0,,0,29,,,
74,1999,14,0,,0,42,,,
74,1999,15,,,1,5,,,
74,1999,16,,,1,17,,,
74,1999,17,,,1,25,,,
74,1999,18,,,1,14,,,
74,1999,19,,,1,5,,,
74,1999,20,,,1,10,,,
74,1999,21,,,1,16,,,
74,1999,22,,,1,31,,,
74,1999,23,,,1,24,,,
74,1999,24,,,1,21,,,
74,1999,25,,,1,21,,,
74,1999,26,,,1,16,,,
74,1999,27,,,1,27,,,
75,1999,1,0,,0,54,,,
75,1999,2,0,,0,70,,,
75,1999,3,0,,0,51,,,
75,1999,4,,,1,77,,,
75,1999,5,,,1,64,,,
75,1999,6,,,1,50,,,
75,1999,7,,,1,65,,,
75,1999,8,,,1,19,,,
75,1999,9,,,1,15,,,
75,1999,10,,,1,16,,,
75,1999,11,,,1,35,,,
75,1999,12,,,1,40,,,
75,1999,13,,,1,36,,,
76,1999,1,1,,0,21,,,
76,1999,2,1,,0,14,,,
76,1999,3,1,,0,14,,,
76,1999,4,1,,0,19,,,
76,1999,5,1,,0,31,,,
76,1999,6,1,,0,23,,,
76,1999,7,1,,0,35,,,
76,1999,8,1,,0,33,,,
76,1999,9,1,,0,54,,,
76,1999,10,0,,0,45,,,
76,1999,11,,,1,13,,,
76,1999,12,,,1,28,,,
76,1999,13,,,1,42,,,
78,1999,1,1,,0,68,,,
78,1999,2,1,,0,69,,,
78,1999,3,1,,0,57,,,
78,1999,4,1,,0,36,,,
78,1999,5,1,,0,39,,,
78,1999,6,1,,0,69,,,
78,1999,7,1,,0,56,,,
78,1999,8,1,,0,58,,,
78,1999,9,1,,0,103,,,
78,1999,10,1,,0,106,,,
78,1999,11,1,,0,70,,,
78,1999,12,1,,0,94,,,
78,1999,13,1,,0,102,,,
78,1999,14,1,,0,69,,,
78,1999,15,1,,0,69,,,
78,1999,16,1,,0,108,,,
78,1999,17,1,,0,98,,,
78,1999,18,1,,0,37,,,
78,1999,19,1,,0,93,,,
78,1999,20,1,,0,60,,,
78,1999,21,1,,0,70,,,
78,1999,22,1,,0,34,,,
78,1999,23,1,,0,40,,,
78,1999,24,1,,0,60,,,
78,1999,25,1,,0,46,,,
79,1999,1,1,,0,32,,,
79,1999,2,1,,0,31,,,
79,1999,3,1,,0,53,,,
79,1999,4,1,,0,43,,,
79,1999,5,1,,0,54,,,
79,1999,6,0,,0,30,,,
79,1999,7,0,,0,28,,,
79,1999,8,0,,0,14,,,
79,1999,9,,,1,29,,,
79,1999,10,,,1,10,,,
79,1999,11,,,1,13,,,
79,1999,12,,,1,43,,,
80,1999,1,1,,0,78,,,
80,1999,2,1,,0,75,,,
80,1999,3,1,,0,82,,,
81,1999,1,1,,0,26,,,
81,1999,2,1,,0,32,,,
81,1999,3,1,,0,59,,,
81,1999,4,0,,0,36,,,
81,1999,5,0,,0,67,,,
81,1999,6,0,,0,46,,,
81,1999,7,0,,0,71,,,
81,1999,8,,,1,28,,,
